"variable","E","k","rho","mae","rmse"
"green_density",11,8,0.830435945554087,0.0638822674468784,0.111619446063025
"green_density",11,9,0.826413223581294,0.0652188721398804,0.112838892364779
"green_density",11,10,0.822638022564006,0.0666597731063008,0.113989939442903
"green_density",11,11,0.817626935799909,0.06784227444103,0.115513133712413
"green_density",11,12,0.815028961189472,0.0687284799584614,0.116377224183491
"green_density",11,13,0.810182762347893,0.0700627893866804,0.117816607661897
"green_density",11,14,0.805451641208577,0.0712365241638546,0.119187183276552
"green_density",11,15,0.802021618437216,0.0722489689135527,0.120196625421298
"green_density",11,16,0.797910415649965,0.0731150005295894,0.121364710983238
"green_density",11,17,0.795811272249447,0.0738265139851921,0.122007112072091
"green_density",12,4,0.841170677646083,0.0587253099886824,0.108191290416507
"green_density",12,5,0.836124219296924,0.0603735099994275,0.109720187860364
"green_density",12,6,0.83543425079055,0.0616089137852128,0.109943145473954
"green_density",12,7,0.830663302922293,0.0630387728437138,0.111428864083869
"green_density",12,8,0.826854429117662,0.0643304272765886,0.112618059421323
"green_density",12,9,0.823806816633495,0.0654614855770638,0.113611623022656
"green_density",12,10,0.819841068857262,0.0665664659325887,0.114803796027709
"green_density",12,11,0.814142591755901,0.0678567132100792,0.116456046630547
"green_density",12,12,0.809330252909664,0.069077162541641,0.117871988703893
"green_density",12,13,0.804986622722675,0.0703160317612779,0.119134901002893
"green_density",12,14,0.801809675220025,0.0711103637629063,0.120059230968367
"green_density",12,15,0.801043437482285,0.0717325934590789,0.120354152231592
"green_density",12,16,0.798375206742738,0.0724703628029113,0.121125965395021
"green_density",12,17,0.79402278582983,0.0735212762921654,0.122289074142952
"green_density",13,4,0.83897035990679,0.0590932716780458,0.108856772247445
"green_density",13,5,0.832300328952618,0.061067529631393,0.11089509761127
"green_density",13,6,0.829769831356855,0.0623228902626782,0.111714366151216
"green_density",13,7,0.82275586661524,0.0639460560931237,0.11380756973186
"green_density",13,8,0.819196715260377,0.0653979848942593,0.114889320183907
"green_density",13,9,0.814142923698267,0.066736205010218,0.116373223552264
"green_density",13,10,0.80987780515079,0.0677410971530669,0.117590447487117
"green_density",13,11,0.804997352209342,0.0691570903293553,0.118942538149412
"green_density",13,12,0.803334951975008,0.0699154990878485,0.119468904132847
"green_density",13,13,0.801266015019798,0.0707906487996427,0.120151383826082
"green_density",13,14,0.797996095065498,0.0717477995907599,0.12107936476678
